Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager
2025-02-12,West,Phone,13,227.64,Store C,Retail,0.15,Frank,2515.422,Cash,FREESHIP,1,REG100902,Cust 8999,46.67,2025-02-12,2025-02-20,Wendy
2023-07-03,Central,Laptop,19,341.07,Store C,Retail,0.1,Carlos,5832.297,Cash,WINTER15,0,REG100903,Cust 4277,47.75,2023-07-03,2023-07-06,Cameron
2025-05-09,Central,Phone,20,324.55,Store B,Wholesale,0.05,Eva,6166.45,Credit Card,WINTER15,1,REG100904,Cust 8751,21.21,2025-05-09,2025-05-13,Cameron
2024-05-05,West,Desk,16,301.07,Store B,Retail,0.1,Carlos,4335.408,Gift Card,WINTER15,0,REG100905,Cust 2482,5.58,2024-05-05,2024-05-14,Wendy
2024-01-08,South,Monitor,13,285.28,Store D,Retail,0,Eva,3708.64,Gift Card,SAVE10,0,REG100906,Cust 4078,31.2,2024-01-08,2024-01-15,Sophie
2025-01-13,South,Phone,15,18.04,Store C,Wholesale,0,Eva,270.6,Credit Card,SAVE10,1,REG100907,Cust 9091,14.35,2025-01-13,2025-01-17,Sophie
2025-06-12,East,Printer,11,495.44,Store A,Wholesale,0,Bob,5449.84,Gift Card,FREESHIP,0,REG100908,Cust 8706,44.77,2025-06-12,2025-06-18,Eric
2025-04-03,North,Laptop,12,276.42,Store C,Retail,0.15,Carlos,2819.484,Online,,0,REG100909,Cust 5042,30.57,2025-04-03,2025-04-12,Ryan
2023-01-26,Central,Desk,7,228.32,Store C,Wholesale,0.15,Eva,1358.504,Debit Card,FREESHIP,0,REG100910,Cust 3319,22.16,2023-01-26,2023-01-30,Cameron
2023-01-07,Central,Monitor,1,498.19,Store A,Wholesale,0.1,Bob,448.371,Gift Card,SAVE10,0,REG100911,Cust 4139,25.55,2023-01-07,2023-01-11,Cameron
2025-01-15,North,Desk,18,375.83,Store C,Retail,0.1,Carlos,6088.446,Gift Card,,0,REG100912,Cust 6993,15.13,2025-01-15,2025-01-23,Ryan
2024-11-30,East,Chair,18,130.36,Store B,Wholesale,0,Diana,2346.48,Debit Card,SAVE10,0,REG100913,Cust 8397,34.6,2024-11-30,2024-12-05,Eric
2024-02-26,East,Monitor,13,585.88,Store B,Retail,0.15,Carlos,6473.974,Credit Card,WINTER15,0,REG100914,Cust 3082,42.18,2024-02-26,2024-03-07,Eric
2025-06-11,North,Desk,19,278.04,Store B,Retail,0.05,Bob,5018.622,Credit Card,SAVE10,0,REG100915,Cust 1156,16.4,2025-06-11,2025-06-15,Ryan
2023-11-29,Central,Phone,11,267.91,Store B,Retail,0,Eva,2947.01,Debit Card,,0,REG100916,Cust 4720,12.05,2023-11-29,2023-12-04,Cameron
2024-06-27,South,Chair,12,369.54,Store B,Retail,0.05,Diana,4212.756,Debit Card,WINTER15,1,REG100917,Cust 7034,39.16,2024-06-27,2024-07-05,Sophie
2024-05-20,South,Monitor,13,284.3,Store A,Wholesale,0.05,Bob,3511.105,Online,WINTER15,0,REG100918,Cust 7218,48.73,2024-05-20,2024-05-27,Sophie
2023-06-17,West,Chair,12,427.1,Store C,Retail,0,Carlos,5125.2,Gift Card,WINTER15,1,REG100919,Cust 2651,8.11,2023-06-17,2023-06-22,Wendy
2024-11-06,East,Monitor,11,200.3,Store D,Retail,0.1,Eva,1982.97,Debit Card,WINTER15,1,REG100920,Cust 1252,48.27,2024-11-06,2024-11-13,Eric
2025-02-12,North,Printer,4,75.8,Store C,Retail,0.15,Carlos,257.72,Credit Card,SAVE10,0,REG100921,Cust 6679,12.22,2025-02-12,2025-02-20,Ryan
2025-04-09,North,Monitor,4,518.43,Store A,Wholesale,0,Alice,2073.72,Online,SAVE10,0,REG100922,Cust 1656,30.86,2025-04-09,2025-04-14,Ryan
2024-08-18,North,Tablet,19,181.18,Store A,Wholesale,0.05,Carlos,3270.299,Credit Card,FREESHIP,0,REG100923,Cust 9361,12.04,2024-08-18,2024-08-26,Ryan
2023-02-20,Central,Laptop,3,197.17,Store A,Wholesale,0.05,Frank,561.9345,Gift Card,FREESHIP,1,REG100924,Cust 4270,30.29,2023-02-20,2023-02-23,Cameron
2025-04-28,North,Laptop,6,81.96,Store D,Wholesale,0.05,Diana,467.172,Credit Card,WINTER15,0,REG100925,Cust 3049,26.43,2025-04-28,2025-05-08,Ryan
2023-08-10,Central,Printer,3,59.78,Store C,Retail,0,Eva,179.34,Online,SAVE10,0,REG100926,Cust 6415,46.98,2023-08-10,2023-08-13,Cameron
2024-06-24,North,Tablet,12,211.66,Store A,Wholesale,0.1,Carlos,2285.928,Credit Card,SAVE10,0,REG100927,Cust 9856,10.36,2024-06-24,2024-06-29,Ryan
2023-08-06,Central,Printer,13,69.97,Store A,Wholesale,0.05,Alice,864.1295,Debit Card,,0,REG100928,Cust 3106,27.66,2023-08-06,2023-08-12,Cameron
2024-11-26,East,Tablet,7,438.33,Store C,Retail,0.1,Frank,2761.479,Cash,,1,REG100929,Cust 3259,11.57,2024-11-26,2024-11-30,Eric
2025-02-06,East,Laptop,7,241.81,Store C,Wholesale,0.1,Alice,1523.403,Debit Card,FREESHIP,0,REG100930,Cust 7107,32.94,2025-02-06,2025-02-10,Eric
2025-03-20,East,Desk,3,466.64,Store A,Retail,0.15,Bob,1189.932,Online,FREESHIP,0,REG100931,Cust 7542,30.33,2025-03-20,2025-03-26,Eric
2024-09-10,South,Monitor,9,472.84,Store D,Retail,0.05,Alice,4042.782,Credit Card,WINTER15,0,REG100932,Cust 6330,48.13,2024-09-10,2024-09-12,Sophie
2025-02-20,South,Chair,19,586.49,Store A,Wholesale,0.1,Eva,10028.979,Cash,SAVE10,0,REG100933,Cust 1469,19.85,2025-02-20,2025-03-02,Sophie
2023-01-20,East,Chair,15,462.85,Store A,Retail,0.15,Diana,5901.3375,Credit Card,,0,REG100934,Cust 3698,46.12,2023-01-20,2023-01-26,Eric
2024-03-03,East,Laptop,1,176.17,Store C,Retail,0.05,Alice,167.3615,Debit Card,,1,REG100935,Cust 9833,35.77,2024-03-03,2024-03-06,Eric
2023-11-27,West,Printer,1,71.24,Store A,Retail,0.1,Carlos,64.116,Debit Card,,1,REG100936,Cust 1074,43.69,2023-11-27,2023-12-03,Wendy
2024-11-10,East,Laptop,6,62.43,Store A,Wholesale,0,Diana,374.58,Gift Card,WINTER15,0,REG100937,Cust 7891,17.85,2024-11-10,2024-11-18,Eric
2025-02-04,Central,Tablet,7,569.89,Store D,Wholesale,0.1,Alice,3590.307,Cash,SAVE10,0,REG100938,Cust 3373,26.81,2025-02-04,2025-02-08,Cameron
2024-02-21,East,Desk,5,34.06,Store D,Wholesale,0.05,Diana,161.785,Gift Card,,0,REG100939,Cust 9045,19.72,2024-02-21,2024-03-02,Eric
2023-03-24,East,Desk,17,502.6,Store A,Wholesale,0.1,Frank,7689.78,Cash,,0,REG100940,Cust 9197,15.38,2023-03-24,2023-03-29,Eric
2024-05-05,South,Printer,3,89.72,Store D,Wholesale,0.1,Alice,242.244,Gift Card,WINTER15,0,REG100941,Cust 6920,32.67,2024-05-05,2024-05-13,Sophie
2024-10-04,South,Laptop,18,403.53,Store D,Wholesale,0.1,Alice,6537.186,Online,,0,REG100942,Cust 9652,35.73,2024-10-04,2024-10-07,Sophie
2025-01-04,South,Chair,2,194.97,Store A,Retail,0,Diana,389.94,Credit Card,SAVE10,0,REG100943,Cust 4189,9.89,2025-01-04,2025-01-14,Sophie
2024-12-23,Central,Printer,12,171.91,Store B,Retail,0.05,Eva,1959.774,Credit Card,WINTER15,0,REG100944,Cust 6267,34.36,2024-12-23,2025-01-02,Cameron
2023-01-29,Central,Laptop,17,535.88,Store A,Wholesale,0.05,Bob,8654.462,Gift Card,,0,REG100945,Cust 7753,26.12,2023-01-29,2023-02-08,Cameron
2024-08-11,West,Chair,12,248.13,Store A,Retail,0.05,Alice,2828.682,Cash,FREESHIP,0,REG100946,Cust 2789,26.03,2024-08-11,2024-08-17,Wendy
2023-11-25,North,Phone,2,482.1,Store C,Retail,0,Carlos,964.2,Online,FREESHIP,0,REG100947,Cust 3527,45.35,2023-11-25,2023-11-30,Ryan
2025-03-04,North,Monitor,18,382.01,Store D,Wholesale,0.1,Alice,6188.562,Online,SAVE10,0,REG100948,Cust 9538,36.55,2025-03-04,2025-03-08,Ryan
2025-02-21,North,Phone,13,135.98,Store C,Wholesale,0,Frank,1767.74,Online,WINTER15,0,REG100949,Cust 7195,28.35,2025-02-21,2025-03-01,Ryan
2025-02-26,East,Desk,9,562.54,Store A,Wholesale,0,Alice,5062.86,Credit Card,FREESHIP,0,REG100950,Cust 8929,30.27,2025-02-26,2025-02-28,Eric
2024-03-29,East,Monitor,6,509.48,Store B,Wholesale,0,Alice,3056.88,Debit Card,WINTER15,0,REG100951,Cust 8931,35.92,2024-03-29,2024-04-06,Eric
2025-05-28,West,Desk,3,470.09,Store B,Wholesale,0,Eva,1410.27,Gift Card,,0,REG100952,Cust 1424,38.29,2025-05-28,2025-06-01,Wendy
2024-05-24,West,Printer,10,280.8,Store C,Retail,0,Alice,2808,Credit Card,SAVE10,0,REG100953,Cust 6723,49.98,2024-05-24,2024-05-30,Wendy
2023-05-12,South,Chair,9,251.43,Store C,Retail,0.1,Frank,2036.583,Credit Card,,0,REG100954,Cust 8850,22.57,2023-05-12,2023-05-17,Sophie
2023-10-11,South,Phone,4,408.28,Store A,Retail,0.15,Alice,1388.152,Cash,WINTER15,0,REG100955,Cust 1722,5.38,2023-10-11,2023-10-15,Sophie
2024-01-25,North,Printer,2,27.43,Store B,Retail,0.15,Frank,46.631,Online,WINTER15,0,REG100956,Cust 1211,6.15,2024-01-25,2024-02-01,Ryan
2023-02-03,East,Phone,11,321.72,Store A,Retail,0.1,Carlos,3185.028,Online,WINTER15,1,REG100957,Cust 9384,17.94,2023-02-03,2023-02-06,Eric
2024-07-08,North,Desk,5,186.32,Store A,Wholesale,0.1,Carlos,838.44,Gift Card,WINTER15,0,REG100958,Cust 3809,17.09,2024-07-08,2024-07-14,Ryan
2025-05-31,South,Monitor,3,390.28,Store B,Retail,0,Frank,1170.84,Online,WINTER15,1,REG100959,Cust 9338,45.22,2025-05-31,2025-06-10,Sophie
2023-11-09,South,Monitor,13,174.9,Store A,Wholesale,0.15,Carlos,1932.645,Online,WINTER15,0,REG100960,Cust 1822,31.26,2023-11-09,2023-11-12,Sophie
2023-07-06,North,Chair,8,419.13,Store A,Retail,0.1,Alice,3017.736,Online,,1,REG100961,Cust 8260,11.02,2023-07-06,2023-07-10,Ryan
2023-07-14,North,Chair,12,116.96,Store D,Wholesale,0,Alice,1403.52,Gift Card,WINTER15,0,REG100962,Cust 7088,22.04,2023-07-14,2023-07-22,Ryan
2023-11-13,West,Chair,11,323.72,Store A,Wholesale,0.1,Bob,3204.828,Gift Card,WINTER15,0,REG100963,Cust 4969,7.52,2023-11-13,2023-11-15,Wendy
2025-02-02,West,Tablet,11,155.49,Store D,Retail,0.05,Frank,1624.8705,Cash,,0,REG100964,Cust 9046,47.01,2025-02-02,2025-02-12,Wendy
2024-05-06,South,Printer,20,270.2,Store A,Wholesale,0,Diana,5404,Credit Card,WINTER15,0,REG100965,Cust 6859,6.8,2024-05-06,2024-05-15,Sophie
2024-10-17,South,Printer,15,482.08,Store D,Retail,0.1,Eva,6508.08,Debit Card,FREESHIP,1,REG100966,Cust 2800,13.35,2024-10-17,2024-10-19,Sophie
2025-01-29,North,Laptop,11,431.51,Store C,Wholesale,0.1,Carlos,4271.949,Debit Card,SAVE10,0,REG100967,Cust 1146,22.83,2025-01-29,2025-02-05,Ryan
2025-03-23,Central,Chair,5,302.76,Store D,Wholesale,0,Carlos,1513.8,Gift Card,FREESHIP,1,REG100968,Cust 6447,46.69,2025-03-23,2025-03-29,Cameron
2024-04-11,West,Chair,19,344.92,Store C,Wholesale,0,Eva,6553.48,Cash,WINTER15,0,REG100969,Cust 8519,6.91,2024-04-11,2024-04-20,Wendy
2024-05-03,Central,Chair,7,511.46,Store C,Retail,0.1,Eva,3222.198,Cash,FREESHIP,0,REG100970,Cust 3422,19.2,2024-05-03,2024-05-12,Cameron
2024-10-14,East,Monitor,7,150.6,Store A,Wholesale,0.15,Bob,896.07,Cash,WINTER15,1,REG100971,Cust 9638,15.52,2024-10-14,2024-10-21,Eric
2024-02-08,West,Phone,8,158.02,Store C,Wholesale,0.15,Diana,1074.536,Credit Card,FREESHIP,0,REG100972,Cust 6438,47.43,2024-02-08,2024-02-13,Wendy
2023-05-10,Central,Tablet,2,536.18,Store B,Retail,0.1,Frank,965.124,Credit Card,FREESHIP,0,REG100973,Cust 1724,34.75,2023-05-10,2023-05-13,Cameron
2023-03-03,North,Chair,16,571.26,Store C,Wholesale,0.15,Bob,7769.136,Gift Card,SAVE10,0,REG100974,Cust 7808,6.13,2023-03-03,2023-03-12,Ryan
2025-05-21,Central,Tablet,12,134.42,Store D,Retail,0.1,Diana,1451.736,Gift Card,FREESHIP,0,REG100975,Cust 3045,33.98,2025-05-21,2025-05-27,Cameron
2025-04-30,Central,Laptop,5,563.7,Store A,Retail,0,Bob,2818.5,Online,SAVE10,0,REG100976,Cust 7348,29.28,2025-04-30,2025-05-07,Cameron
2023-04-02,North,Phone,11,546.57,Store D,Retail,0.15,Bob,5110.4295,Credit Card,SAVE10,1,REG100977,Cust 5666,24.77,2023-04-02,2023-04-04,Ryan
2024-08-26,North,Monitor,9,364.88,Store C,Wholesale,0.05,Bob,3119.724,Cash,SAVE10,0,REG100978,Cust 4002,40.26,2024-08-26,2024-09-05,Ryan
2023-11-10,South,Monitor,7,368.27,Store C,Wholesale,0.15,Carlos,2191.2065,Online,WINTER15,0,REG100979,Cust 6675,28.98,2023-11-10,2023-11-20,Sophie
2025-01-27,Central,Printer,20,537.28,Store C,Wholesale,0,Frank,10745.6,Online,,1,REG100980,Cust 5462,15.6,2025-01-27,2025-02-02,Cameron
2024-04-26,South,Phone,3,103.09,Store D,Wholesale,0,Carlos,309.27,Gift Card,SAVE10,1,REG100981,Cust 3471,46.47,2024-04-26,2024-04-30,Sophie
2023-11-27,East,Tablet,9,97.56,Store A,Wholesale,0,Alice,878.04,Online,,0,REG100982,Cust 1603,48.84,2023-11-27,2023-12-01,Eric
2023-03-30,Central,Tablet,10,338.75,Store A,Wholesale,0.15,Carlos,2879.375,Cash,WINTER15,1,REG100983,Cust 7758,36.56,2023-03-30,2023-04-06,Cameron
2024-03-04,North,Desk,2,239.04,Store A,Wholesale,0,Bob,478.08,Debit Card,SAVE10,1,REG100984,Cust 3396,43.84,2024-03-04,2024-03-11,Ryan
2023-07-11,South,Laptop,14,362.44,Store C,Wholesale,0.1,Bob,4566.744,Cash,WINTER15,0,REG100985,Cust 4797,36.73,2023-07-11,2023-07-15,Sophie
2024-09-20,West,Monitor,6,551.13,Store D,Retail,0,Carlos,3306.78,Gift Card,FREESHIP,0,REG100986,Cust 1113,14.67,2024-09-20,2024-09-29,Wendy
2025-02-18,West,Laptop,1,82.06,Store D,Retail,0.1,Eva,73.854,Credit Card,FREESHIP,0,REG100987,Cust 8843,11.11,2025-02-18,2025-02-24,Wendy
2024-07-16,East,Tablet,7,498.46,Store C,Wholesale,0.15,Carlos,2965.837,Gift Card,,0,REG100988,Cust 7505,42.72,2024-07-16,2024-07-20,Eric
2023-11-23,East,Chair,2,253.41,Store D,Retail,0.1,Frank,456.138,Cash,FREESHIP,0,REG100989,Cust 9490,49.64,2023-11-23,2023-11-25,Eric
2023-09-07,South,Phone,16,144.07,Store D,Wholesale,0.1,Eva,2074.608,Debit Card,FREESHIP,0,REG100990,Cust 8631,7.33,2023-09-07,2023-09-09,Sophie
2024-02-01,West,Monitor,11,201.09,Store C,Retail,0.15,Carlos,1880.1915,Cash,,1,REG100991,Cust 6986,48.42,2024-02-01,2024-02-04,Wendy
2025-05-08,South,Chair,11,585.45,Store D,Wholesale,0.1,Alice,5795.955,Credit Card,WINTER15,0,REG100992,Cust 9636,36.59,2025-05-08,2025-05-12,Sophie
2025-01-17,North,Laptop,3,448.77,Store A,Retail,0,Alice,1346.31,Online,FREESHIP,0,REG100993,Cust 7367,28.5,2025-01-17,2025-01-24,Ryan
2023-09-02,East,Monitor,9,184.43,Store D,Wholesale,0,Carlos,1659.87,Online,WINTER15,0,REG100994,Cust 1943,30.78,2023-09-02,2023-09-08,Eric
2023-06-23,Central,Laptop,16,594.1,Store D,Retail,0,Bob,9505.6,Gift Card,FREESHIP,0,REG100995,Cust 6368,18.2,2023-06-23,2023-07-01,Cameron
2024-01-20,East,Laptop,19,482.07,Store B,Wholesale,0.1,Bob,8243.397,Credit Card,,0,REG100996,Cust 9724,25.96,2024-01-20,2024-01-26,Eric
2024-06-26,East,Chair,20,75.45,Store B,Wholesale,0.05,Eva,1433.55,Credit Card,SAVE10,0,REG100997,Cust 1983,44.77,2024-06-26,2024-07-06,Eric
2024-12-12,Central,Monitor,2,494.22,Store C,Retail,0.1,Carlos,889.596,Gift Card,FREESHIP,0,REG100998,Cust 8723,13.45,2024-12-12,2024-12-17,Cameron
2024-02-21,East,Laptop,15,112.82,Store B,Wholesale,0.05,Frank,1607.685,Credit Card,WINTER15,0,REG100999,Cust 1901,18.21,2024-02-21,2024-03-01,Eric
2023-07-18,East,Desk,3,121.56,Store D,Wholesale,0,Eva,364.68,Debit Card,WINTER15,0,REG101000,Cust 9682,29.06,2023-07-18,2023-07-25,Eric
2024-10-02,North,Desk,12,465.94,Store D,Wholesale,0,Alice,5591.28,Credit Card,WINTER15,0,REG101001,Cust 5413,34.16,2024-10-02,2024-10-06,Ryan
2024-12-01,West,Phone,12,187.8,Store D,Wholesale,0.15,Diana,1915.56,Online,FREESHIP,0,REG101002,Cust 9590,17.74,2024-12-01,2024-12-04,Wendy
2024-09-03,East,Desk,1,561.3,Store D,Retail,0.15,Frank,477.105,Gift Card,,0,REG101003,Cust 9379,5.19,2024-09-03,2024-09-12,Eric
2025-02-22,West,Printer,7,178.26,Store C,Retail,0.15,Bob,1060.647,Online,FREESHIP,0,REG101004,Cust 4722,44.91,2025-02-22,2025-03-01,Wendy
2025-05-11,West,Monitor,20,552.83,Store D,Retail,0.15,Eva,9398.11,Online,FREESHIP,1,REG101005,Cust 7152,20.5,2025-05-11,2025-05-13,Wendy
2024-12-20,Central,Tablet,2,458.25,Store B,Wholesale,0,Eva,916.5,Gift Card,SAVE10,0,REG101006,Cust 7255,25.94,2024-12-20,2024-12-29,Cameron
2023-04-18,East,Laptop,2,129.43,Store D,Retail,0.05,Alice,245.917,Debit Card,FREESHIP,0,REG101007,Cust 9593,6.91,2023-04-18,2023-04-21,Eric
2024-08-29,East,Printer,19,448.21,Store C,Wholesale,0.1,Alice,7664.391,Debit Card,WINTER15,0,REG101008,Cust 3829,30.71,2024-08-29,2024-09-03,Eric
2023-09-03,North,Desk,16,440.48,Store B,Retail,0.05,Frank,6695.296,Cash,FREESHIP,1,REG101009,Cust 2561,26.87,2023-09-03,2023-09-10,Ryan
2025-05-19,East,Laptop,8,262.62,Store C,Wholesale,0,Alice,2100.96,Cash,FREESHIP,1,REG101010,Cust 8387,36.73,2025-05-19,2025-05-24,Eric
2023-06-18,East,Tablet,15,124.91,Store A,Wholesale,0.1,Eva,1686.285,Gift Card,FREESHIP,0,REG101011,Cust 2860,31.95,2023-06-18,2023-06-26,Eric
2025-06-18,West,Monitor,9,391,Store D,Wholesale,0.1,Eva,3167.1,Debit Card,WINTER15,0,REG101012,Cust 7794,46.76,2025-06-18,2025-06-22,Wendy
2024-09-29,South,Laptop,12,204.15,Store C,Retail,0.05,Alice,2327.31,Debit Card,FREESHIP,1,REG101013,Cust 6075,26.4,2024-09-29,2024-10-07,Sophie
2024-02-25,East,Laptop,20,13.64,Store C,Retail,0.15,Frank,231.88,Credit Card,SAVE10,0,REG101014,Cust 4337,33.6,2024-02-25,2024-03-04,Eric
2024-03-21,North,Printer,14,524.9,Store C,Wholesale,0.05,Alice,6981.17,Cash,FREESHIP,1,REG101015,Cust 2540,20.23,2024-03-21,2024-03-30,Ryan
2024-02-03,North,Laptop,8,143.95,Store B,Retail,0.1,Diana,1036.44,Cash,SAVE10,0,REG101016,Cust 3944,28.09,2024-02-03,2024-02-09,Ryan
2023-11-21,South,Laptop,2,576.84,Store D,Retail,0.1,Frank,1038.312,Credit Card,FREESHIP,0,REG101017,Cust 8876,43.32,2023-11-21,2023-11-24,Sophie
2023-01-10,West,Chair,14,250.98,Store C,Retail,0,Eva,3513.72,Debit Card,,0,REG101018,Cust 3286,14.94,2023-01-10,2023-01-18,Wendy
2023-02-06,Central,Phone,7,335.41,Store C,Retail,0,Bob,2347.87,Online,SAVE10,0,REG101019,Cust 4990,18.91,2023-02-06,2023-02-10,Cameron
2025-04-10,North,Printer,11,204.5,Store A,Retail,0,Eva,2249.5,Debit Card,WINTER15,0,REG101020,Cust 8706,13.82,2025-04-10,2025-04-20,Ryan
2024-02-14,East,Tablet,1,542.63,Store A,Retail,0.05,Carlos,515.4985,Credit Card,,0,REG101021,Cust 2608,33.2,2024-02-14,2024-02-21,Eric
2025-05-26,East,Phone,1,204.54,Store D,Retail,0.1,Carlos,184.086,Online,,1,REG101022,Cust 3290,17.76,2025-05-26,2025-05-29,Eric
2023-09-12,West,Chair,10,419.58,Store A,Wholesale,0.15,Eva,3566.43,Debit Card,FREESHIP,0,REG101023,Cust 3892,13.09,2023-09-12,2023-09-19,Wendy
2023-05-17,East,Desk,7,87.88,Store C,Wholesale,0.15,Alice,522.886,Online,WINTER15,1,REG101024,Cust 6979,22.2,2023-05-17,2023-05-26,Eric
2024-01-29,West,Printer,7,386.88,Store B,Wholesale,0.05,Carlos,2572.752,Cash,SAVE10,0,REG101025,Cust 9375,38.46,2024-01-29,2024-01-31,Wendy
2025-05-09,North,Desk,4,242.8,Store D,Wholesale,0.05,Diana,922.64,Debit Card,FREESHIP,0,REG101026,Cust 9311,30.03,2025-05-09,2025-05-18,Ryan
2024-04-05,East,Printer,4,410.59,Store A,Retail,0,Eva,1642.36,Cash,,0,REG101027,Cust 4097,17.36,2024-04-05,2024-04-09,Eric
2024-08-01,South,Chair,3,10.93,Store D,Wholesale,0.15,Eva,27.8715,Cash,FREESHIP,0,REG101028,Cust 6145,19.01,2024-08-01,2024-08-10,Sophie
2024-07-10,South,Chair,20,150.16,Store C,Wholesale,0,Bob,3003.2,Cash,,0,REG101029,Cust 8124,41.66,2024-07-10,2024-07-12,Sophie
2024-06-15,East,Chair,1,394.41,Store B,Retail,0.1,Alice,354.969,Gift Card,WINTER15,0,REG101030,Cust 7826,6.37,2024-06-15,2024-06-20,Eric
2024-05-22,East,Monitor,6,535.38,Store C,Wholesale,0.15,Alice,2730.438,Online,,0,REG101031,Cust 3472,48.66,2024-05-22,2024-05-29,Eric
2024-01-14,East,Monitor,19,407.82,Store D,Retail,0.05,Diana,7361.151,Gift Card,FREESHIP,0,REG101032,Cust 4266,38.98,2024-01-14,2024-01-18,Eric
2024-10-31,North,Tablet,16,120.83,Store B,Retail,0.05,Carlos,1836.616,Cash,WINTER15,1,REG101033,Cust 8492,39.64,2024-10-31,2024-11-02,Ryan
2024-04-23,West,Printer,7,39.53,Store D,Retail,0.1,Carlos,249.039,Debit Card,WINTER15,0,REG101034,Cust 7354,18.16,2024-04-23,2024-04-29,Wendy
2023-06-14,South,Tablet,2,224.08,Store A,Retail,0.05,Frank,425.752,Credit Card,WINTER15,0,REG101035,Cust 6672,47.35,2023-06-14,2023-06-20,Sophie
2024-02-28,North,Printer,11,382.08,Store D,Wholesale,0.05,Frank,3992.736,Cash,WINTER15,0,REG101036,Cust 5589,5.95,2024-02-28,2024-03-02,Ryan
2024-06-19,South,Printer,9,88.49,Store D,Wholesale,0.05,Diana,756.5895,Online,,0,REG101037,Cust 2770,35.6,2024-06-19,2024-06-26,Sophie
2023-03-18,Central,Tablet,20,139.1,Store C,Wholesale,0.05,Carlos,2642.9,Online,FREESHIP,0,REG101038,Cust 7206,30.22,2023-03-18,2023-03-20,Cameron
2023-03-21,West,Desk,19,322.35,Store D,Wholesale,0.1,Alice,5512.185,Debit Card,WINTER15,0,REG101039,Cust 1580,30.06,2023-03-21,2023-03-31,Wendy
2024-05-28,East,Printer,16,334.55,Store B,Wholesale,0.1,Eva,4817.52,Credit Card,SAVE10,0,REG101040,Cust 5313,37.42,2024-05-28,2024-06-01,Eric
2023-03-27,West,Desk,20,332.48,Store B,Wholesale,0,Eva,6649.6,Online,SAVE10,1,REG101041,Cust 4209,7.79,2023-03-27,2023-03-30,Wendy
2023-06-19,Central,Printer,1,123.4,Store A,Retail,0,Eva,123.4,Cash,,1,REG101042,Cust 5861,12.63,2023-06-19,2023-06-25,Cameron
2023-10-31,South,Laptop,3,88.26,Store D,Wholesale,0.05,Bob,251.541,Debit Card,FREESHIP,0,REG101043,Cust 6348,46.45,2023-10-31,2023-11-07,Sophie
2023-07-11,West,Phone,13,50.51,Store D,Wholesale,0.1,Alice,590.967,Debit Card,WINTER15,0,REG101044,Cust 5210,40.57,2023-07-11,2023-07-18,Wendy
2023-05-19,South,Monitor,11,237.99,Store D,Wholesale,0.05,Bob,2486.9955,Debit Card,FREESHIP,0,REG101045,Cust 7325,44.7,2023-05-19,2023-05-28,Sophie
2023-08-05,North,Chair,7,294.95,Store D,Wholesale,0,Frank,2064.65,Online,FREESHIP,0,REG101046,Cust 5818,15.78,2023-08-05,2023-08-10,Ryan
2023-03-24,West,Desk,8,384.3,Store C,Wholesale,0.1,Frank,2766.96,Gift Card,FREESHIP,0,REG101047,Cust 7773,48.83,2023-03-24,2023-04-03,Wendy
2025-02-14,West,Monitor,1,378.35,Store C,Wholesale,0.05,Diana,359.4325,Cash,FREESHIP,0,REG101048,Cust 3960,20.97,2025-02-14,2025-02-17,Wendy
2024-12-14,North,Desk,1,461.35,Store D,Retail,0,Bob,461.35,Debit Card,FREESHIP,1,REG101049,Cust 4496,43.74,2024-12-14,2024-12-16,Ryan
2023-06-28,South,Printer,20,354.9,Store A,Wholesale,0,Bob,7098,Gift Card,WINTER15,0,REG101050,Cust 3875,43.24,2023-06-28,2023-07-01,Sophie
2023-01-24,West,Desk,7,438.41,Store C,Retail,0.1,Diana,2761.983,Debit Card,SAVE10,1,REG101051,Cust 7232,47.77,2023-01-24,2023-01-28,Wendy
2024-06-21,Central,Tablet,14,542.6,Store C,Retail,0.05,Eva,7216.58,Debit Card,,0,REG101052,Cust 2137,44.76,2024-06-21,2024-06-30,Cameron
2025-04-09,North,Printer,3,238.82,Store C,Retail,0.1,Bob,644.814,Gift Card,WINTER15,0,REG101053,Cust 4537,37.07,2025-04-09,2025-04-18,Ryan
2025-01-11,North,Tablet,16,332.19,Store C,Retail,0.1,Eva,4783.536,Credit Card,SAVE10,1,REG101054,Cust 6274,34.97,2025-01-11,2025-01-19,Ryan
2024-07-13,Central,Printer,9,454.6,Store D,Wholesale,0.05,Carlos,3886.83,Debit Card,,0,REG101055,Cust 3810,32.86,2024-07-13,2024-07-20,Cameron
2025-01-04,West,Printer,6,540.54,Store A,Retail,0.05,Carlos,3081.078,Debit Card,SAVE10,0,REG101056,Cust 5002,19.77,2025-01-04,2025-01-10,Wendy
2023-10-25,West,Desk,14,147.37,Store D,Wholesale,0.15,Frank,1753.703,Debit Card,WINTER15,1,REG101057,Cust 8551,45.75,2023-10-25,2023-10-31,Wendy
2023-09-30,South,Laptop,7,421.12,Store D,Wholesale,0.15,Diana,2505.664,Gift Card,,0,REG101058,Cust 8837,44.49,2023-09-30,2023-10-02,Sophie
